date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:12:33	164491/164491	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202017%2006:12:30%20GMT	https://www.creative-tim.com/bootstrap-cheat-sheet	C:/Meus%20Sites/Pj2/www.creative-tim.com/bootstrap-cheat-sheet.html	(from https://www.creative-tim.com/product/material-dashboard-pro)
03:12:33	42013/42013	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202017%2006:12:30%20GMT	https://www.creative-tim.com/affiliates/new	C:/Meus%20Sites/Pj2/www.creative-tim.com/affiliates/new.html	(from https://www.creative-tim.com/product/material-dashboard-pro)
03:12:35	37004/37004	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202017%2006:12:32%20GMT	https://www.creative-tim.com/terms	C:/Meus%20Sites/Pj2/www.creative-tim.com/terms.html	(from https://www.creative-tim.com/product/material-dashboard-pro)
03:12:36	34174/34174	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202017%2006:12:33%20GMT	https://www.creative-tim.com/privacy	C:/Meus%20Sites/Pj2/www.creative-tim.com/privacy.html	(from https://www.creative-tim.com/product/material-dashboard-pro)
03:12:37	2686/2686	---M--	200	added ('OK')	image/png	etag:%2259f13d02-a7e%22	http://cdn.mxpnl.com/site_media/images/partner/badge_blue.png	C:/Meus%20Sites/Pj2/cdn.mxpnl.com/site_media/images/partner/badge_blue.png	(from https://www.creative-tim.com/product/material-dashboard-pro)
03:12:37	36732/36732	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202017%2006:12:34%20GMT	https://www.creative-tim.com/faq	C:/Meus%20Sites/Pj2/www.creative-tim.com/faq.html	(from https://www.creative-tim.com/product/material-dashboard-pro)
03:12:39	59751/59751	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202017%2006:12:35%20GMT	https://www.creative-tim.com/about-us	C:/Meus%20Sites/Pj2/www.creative-tim.com/about-us.html	(from https://www.creative-tim.com/product/material-dashboard-pro)
03:12:39	135218/135218	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202017%2006:12:36%20GMT	https://www.creative-tim.com/contact-us	C:/Meus%20Sites/Pj2/www.creative-tim.com/contact-us.html	(from https://www.creative-tim.com/product/material-dashboard-pro)
03:12:39	35414/35414	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202017%2006:12:36%20GMT	https://www.creative-tim.com/sponsorships	C:/Meus%20Sites/Pj2/www.creative-tim.com/sponsorships.html	(from https://www.creative-tim.com/product/material-dashboard-pro)
03:12:41	34743/34743	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202017%2006:12:38%20GMT	https://www.creative-tim.com/bootstrap	C:/Meus%20Sites/Pj2/www.creative-tim.com/bootstrap.html	(from https://www.creative-tim.com/product/material-dashboard-pro)
03:12:42	855/855	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a05ee79-357%22	https://www.creative-tim.com/cdn-cgi/scripts/84a23a00/cloudflare-static/email-decode.min.js	C:/Meus%20Sites/Pj2/www.creative-tim.com/cdn-cgi/scripts/84a23a00/cloudflare-static/email-decode.min.js	(from https://www.creative-tim.com/product/material-dashboard-pro)
03:12:42	42990/42990	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202017%2006:12:38%20GMT	https://www.creative-tim.com/gallery/get-shit-done-pro	C:/Meus%20Sites/Pj2/www.creative-tim.com/gallery/get-shit-done-pro.html	(from https://www.creative-tim.com/product/material-dashboard-pro)
03:12:42	51/51	---MCZ	200	added ('OK')	text/plain	date:Wed,%2015%20Nov%202017%2006:12:39%20GMT	https://fonts.googleapis.com/robots.txt		(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:12:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Nov%202017%2006:12:40%20GMT	http://www.creative-tim.com/robots.txt		(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:14:11	547677/547677	---M--	200	added ('OK%20')	image/jpeg	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/img/login.jpeg	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/img/login.jpg	(from http://demos.creative-tim.com/material-dashboard-pro/examples/pages/login.html)
03:14:13	545914/545914	---M--	200	added ('OK%20')	image/jpeg	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/img/register.jpeg	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/img/register.jpg	(from http://demos.creative-tim.com/material-dashboard-pro/examples/pages/register.html)
03:14:20	54633/54633	---M--	200	added ('OK%20')	image/jpeg	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/img/faces/marc.jpg	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/img/faces/marc.jpg	(from http://demos.creative-tim.com/material-dashboard-pro/examples/pages/user.html)
03:14:21	44534/44534	---M--	200	added ('OK%20')	image/jpeg	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/img/image_placeholder.jpg	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/img/image_placeholder.jpg	(from http://demos.creative-tim.com/material-dashboard-pro/examples/forms/extended.html)
03:14:22	4640/4640	---M--	200	added ('OK%20')	text/html	date:Wed,%2015%20Nov%202017%2006:14:19%20GMT	http://demos.creative-tim.com/material-dashboard-pro/examples/forms/true	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/examples/forms/true.html	(from http://demos.creative-tim.com/material-dashboard-pro/examples/forms/validation.html)
03:14:23	2864/2864	---M--	200	added ('OK%20')	image/png	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/img/default-avatar.png	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/img/default-avatar.png	(from http://demos.creative-tim.com/material-dashboard-pro/examples/forms/wizard.html)
03:14:23	18015/18015	---M--	200	added ('OK%20')	image/jpeg	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/img/placeholder.jpg	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/img/placeholder.jpg	(from http://demos.creative-tim.com/material-dashboard-pro/examples/forms/extended.html)
03:14:25	9677/9677	---M--	200	added ('OK%20')	image/jpeg	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/img/product2.jpg	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/img/product2.jpg	(from http://demos.creative-tim.com/material-dashboard-pro/examples/tables/extended.html)
03:14:25	12146/12146	---M--	200	added ('OK%20')	image/jpeg	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/img/product1.jpg	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/img/product1.jpg	(from http://demos.creative-tim.com/material-dashboard-pro/examples/tables/extended.html)
03:14:29	21624/21624	---M--	200	added ('OK%20')	image/jpeg	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/img/product3.jpg	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/img/product3.jpg	(from http://demos.creative-tim.com/material-dashboard-pro/examples/tables/extended.html)
03:14:30	725542/725542	---M--	200	added ('OK%20')	image/jpeg	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/img/bg-pricing.jpeg	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/img/bg-pricing.jpg	(from http://demos.creative-tim.com/material-dashboard-pro/examples/pages/pricing.html)
03:14:31	106/106	---MC-	302	error ('Found')	text/html	date:Wed,%2015%20Nov%202017%2006:14:28%20GMT	https://www.creative-tim.com/social/github?destination=product_page&subscribed=1&url=https%253A%252F%252Fwww.creative-tim.com%252Fproduct%252Fmaterial-dashboard	C:/Meus%20Sites/Pj2/www.creative-tim.com/social/github.a5884d.delayed	(from https://www.creative-tim.com/product/material-dashboard)
03:14:31	257/257	---MC-	302	error ('Found')	text/html	date:Wed,%2015%20Nov%202017%2006:14:28%20GMT	https://www.creative-tim.com/auth/github	C:/Meus%20Sites/Pj2/www.creative-tim.com/auth/github	(from https://www.creative-tim.com/product/material-dashboard)
03:14:33	113/113	---MC-	302	error ('Found')	text/html	date:Wed,%2015%20Nov%202017%2006:14:30%20GMT	https://www.creative-tim.com/social/google_oauth2?destination=product_page&subscribed=1&url=https%253A%252F%252Fwww.creative-tim.com%252Fproduct%252Fmaterial-dashboard	C:/Meus%20Sites/Pj2/www.creative-tim.com/social/google_oauth2884d	(from https://www.creative-tim.com/product/material-dashboard)
03:14:33	305/305	---MC-	302	error ('Found')	text/html	date:Wed,%2015%20Nov%202017%2006:14:30%20GMT	https://www.creative-tim.com/auth/google_oauth2	C:/Meus%20Sites/Pj2/www.creative-tim.com/auth/google_oauth2	(from https://www.creative-tim.com/product/material-dashboard)
03:14:34	74370/74370	---M--	200	added ('OK%20')	image/jpeg	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/img/faces/card-profile1-square.jpg	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/img/faces/card-profile1-square.jpg	(from http://demos.creative-tim.com/material-dashboard-pro/examples/widgets.html)
03:14:34	108/108	---MC-	302	error ('Found')	text/html	date:Wed,%2015%20Nov%202017%2006:14:31%20GMT	https://www.creative-tim.com/social/facebook?destination=product_page&subscribed=1&url=https%253A%252F%252Fwww.creative-tim.com%252Fproduct%252Fmaterial-dashboard	C:/Meus%20Sites/Pj2/www.creative-tim.com/social/facebook884d	(from https://www.creative-tim.com/product/material-dashboard)
03:14:36	249/249	---MC-	302	error ('Found')	text/html	date:Wed,%2015%20Nov%202017%2006:14:33%20GMT	https://www.creative-tim.com/auth/facebook	C:/Meus%20Sites/Pj2/www.creative-tim.com/auth/facebook	(from https://www.creative-tim.com/product/material-dashboard)
03:14:38	55431/55431	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202017%2006:14:34%20GMT	https://www.creative-tim.com/product/material-dashboard/reviews	C:/Meus%20Sites/Pj2/www.creative-tim.com/product/material-dashboard/reviews.html	(from https://www.creative-tim.com/product/material-dashboard)
03:14:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Nov%202017%2006:14:35%20GMT	http://www.creative-tim.com/product/material-kit	C:/Meus%20Sites/Pj2/www.creative-tim.com/product/material-kit.ad.delayed	(from https://www.creative-tim.com/product/material-dashboard)
03:14:42	2632/2632	---M--	200	added ('OK')	image/jpeg	etag:%2208bf01d3fd78b2a4d2000b05aa7ee88a%22	https://s3.amazonaws.com/creativetim_bucket/photos/179568/thumb.jpeg?1507268652	C:/Meus%20Sites/Pj2/s3.amazonaws.com/creativetim_bucket/photos/179568/thumb2bbf.jpg	(from https://www.creative-tim.com/product/material-dashboard)
03:14:43	148266/148266	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202017%2006:14:37%20GMT	https://www.creative-tim.com/product/material-kit	C:/Meus%20Sites/Pj2/www.creative-tim.com/product/material-kit.html	(from https://www.creative-tim.com/product/material-dashboard)
03:14:44	2927/2927	---M--	200	added ('OK')	image/jpeg	etag:%220c86f36994f6d2da295be2ea17ba4523%22	https://s3.amazonaws.com/creativetim_bucket/photos/274084/thumb.jpg?1507319422	C:/Meus%20Sites/Pj2/s3.amazonaws.com/creativetim_bucket/photos/274084/thumb4b11.jpg	(from https://www.creative-tim.com/product/material-dashboard)
03:14:45	4114/4114	---M--	200	added ('OK')	image/jpeg	etag:%22b6afbd4c647e157ce38d51085f83b72a%22	https://s3.amazonaws.com/creativetim_bucket/photos/287916/thumb.jpg?1509384306	C:/Meus%20Sites/Pj2/s3.amazonaws.com/creativetim_bucket/photos/287916/thumb7870.jpg	(from https://www.creative-tim.com/product/material-dashboard)
03:14:49	154252/154252	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202017%2006:14:44%20GMT	https://www.creative-tim.com/product/material-dashboard?page=11	C:/Meus%20Sites/Pj2/www.creative-tim.com/product/material-dashboard1c8b.html	(from https://www.creative-tim.com/product/material-dashboard)
03:14:52	154017/154017	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202017%2006:14:47%20GMT	https://www.creative-tim.com/product/material-dashboard?page=1	C:/Meus%20Sites/Pj2/www.creative-tim.com/product/material-dashboard2679.html	(from https://www.creative-tim.com/product/material-dashboard)
03:14:55	155364/155364	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202017%2006:14:50%20GMT	https://www.creative-tim.com/product/material-dashboard?page=2	C:/Meus%20Sites/Pj2/www.creative-tim.com/product/material-dashboard4658.html	(from https://www.creative-tim.com/product/material-dashboard)
03:14:58	159487/159487	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202017%2006:14:53%20GMT	https://www.creative-tim.com/product/material-dashboard?page=3	C:/Meus%20Sites/Pj2/www.creative-tim.com/product/material-dashboard9ba9.html	(from https://www.creative-tim.com/product/material-dashboard)
03:15:00	148653/148653	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202017%2006:14:55%20GMT	https://www.creative-tim.com/product/material-dashboard?page=4	C:/Meus%20Sites/Pj2/www.creative-tim.com/product/material-dashboardfdb0.html	(from https://www.creative-tim.com/product/material-dashboard)
03:15:02	207453/207453	---M--	200	added ('OK')	image/jpeg	etag:%221ddb613dea5a63c01875b32c7aee3f81%22	https://s3.amazonaws.com/creativetim_bucket/products/50/md_free_cover_black.jpg?1474474992	C:/Meus%20Sites/Pj2/s3.amazonaws.com/creativetim_bucket/products/50/md_free_cover_black7add.jpg	(from https://www.creative-tim.com/product/material-dashboard)
03:15:02	159396/159396	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202017%2006:14:58%20GMT	https://www.creative-tim.com/product/material-dashboard?page=5	C:/Meus%20Sites/Pj2/www.creative-tim.com/product/material-dashboardaf4d.html	(from https://www.creative-tim.com/product/material-dashboard)
03:15:03	1006309/1006309	---M--	200	added ('OK%20')	image/jpeg	date:Thu,%2009%20Nov%202017%2018:34:32%20GMT	http://demos.creative-tim.com/material-dashboard-pro/assets/img/lock.jpeg	C:/Meus%20Sites/Pj2/demos.creative-tim.com/material-dashboard-pro/assets/img/lock.jpg	(from http://demos.creative-tim.com/material-dashboard-pro/examples/pages/lock.html)
03:15:03	161943/161943	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202017%2006:15:00%20GMT	https://www.creative-tim.com/product/material-dashboard?page=6	C:/Meus%20Sites/Pj2/www.creative-tim.com/product/material-dashboardc575.html	(from https://www.creative-tim.com/product/material-dashboard)
03:15:05	145551/145551	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202017%2006:15:02%20GMT	https://www.creative-tim.com/product/material-dashboard?page=7	C:/Meus%20Sites/Pj2/www.creative-tim.com/product/material-dashboard235c.html	(from https://www.creative-tim.com/product/material-dashboard)
03:15:08	151596/151596	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202017%2006:15:05%20GMT	https://www.creative-tim.com/product/material-dashboard?page=8	C:/Meus%20Sites/Pj2/www.creative-tim.com/product/material-dashboardfdfa.html	(from https://www.creative-tim.com/product/material-dashboard)
03:15:11	154670/154670	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202017%2006:15:08%20GMT	https://www.creative-tim.com/product/material-dashboard?page=9	C:/Meus%20Sites/Pj2/www.creative-tim.com/product/material-dashboard0b08.html	(from https://www.creative-tim.com/product/material-dashboard)
03:15:15	157342/157342	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202017%2006:15:11%20GMT	https://www.creative-tim.com/product/material-dashboard?page=10	C:/Meus%20Sites/Pj2/www.creative-tim.com/product/material-dashboard1448.html	(from https://www.creative-tim.com/product/material-dashboard)
03:15:16	3899/3899	---M--	200	added ('OK')	image/jpeg	etag:%2223466c3af3e481393759aa2d09487537%22	https://s3.amazonaws.com/creativetim_bucket/photos/126619/thumb.jpg?1480686791	C:/Meus%20Sites/Pj2/s3.amazonaws.com/creativetim_bucket/photos/126619/thumb2a3f.jpg	(from https://www.creative-tim.com/product/material-dashboard)
03:15:16	101/101	---M-Z	200	added ('OK')	text/plain	date:Mon,%2012%20Sep%202016%2014:45:00%20GMT	https://maps.googleapis.com/robots.txt		(from http://demos.creative-tim.com/material-dashboard-pro/examples/dashboard.html?_ga=2.71735891.115237416.1510713550-801043717.1510713550)
03:15:17	20127/20127	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2008%20Nov%202017%2019:55:46%20GMT	https://www.creative-tim.com/assets/bootstrap/glyphicons-halflings-regular-4031480adb2e20146d9d6c06855e6a21.eot	C:/Meus%20Sites/Pj2/www.creative-tim.com/assets/bootstrap/glyphicons-halflings-regular-4031480adb2e20146d9d6c06855e6a21.eot	(from https://www.creative-tim.com/assets/application-02a41c4b72fd29e302ffaa9e6ac3144b.css)
03:15:17	20127/20127	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2008%20Nov%202017%2019:55:46%20GMT	https://www.creative-tim.com/assets/bootstrap/glyphicons-halflings-regular-4031480adb2e20146d9d6c06855e6a21.eot?	C:/Meus%20Sites/Pj2/www.creative-tim.com/assets/bootstrap/glyphicons-halflings-regular-4031480adb2e20146d9d6c06855e6a21d41d.eot	(from https://www.creative-tim.com/assets/application-02a41c4b72fd29e302ffaa9e6ac3144b.css)
03:15:17	18028/18028	---M--	200	added ('OK')	application/font-woff2	date:Wed,%2008%20Nov%202017%2019:55:46%20GMT	https://www.creative-tim.com/assets/bootstrap/glyphicons-halflings-regular-c575a06b0f5e17a30eccb36f64777cc3.woff2	C:/Meus%20Sites/Pj2/www.creative-tim.com/assets/bootstrap/glyphicons-halflings-regular-c575a06b0f5e17a30eccb36f64777cc3.woff2	(from https://www.creative-tim.com/assets/application-02a41c4b72fd29e302ffaa9e6ac3144b.css)
03:15:17	23424/23424	---MCZ	200	added ('OK')	application/font-woff	date:Wed,%2008%20Nov%202017%2019:55:46%20GMT	https://www.creative-tim.com/assets/bootstrap/glyphicons-halflings-regular-21d7f9622a10fe477b52d4669383bf33.woff	C:/Meus%20Sites/Pj2/www.creative-tim.com/assets/bootstrap/glyphicons-halflings-regular-21d7f9622a10fe477b52d4669383bf33.woff	(from https://www.creative-tim.com/assets/application-02a41c4b72fd29e302ffaa9e6ac3144b.css)
03:15:17	45404/45404	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2008%20Nov%202017%2019:55:46%20GMT	https://www.creative-tim.com/assets/bootstrap/glyphicons-halflings-regular-af674dc7931456d66fcdcb0ad81eaedb.ttf	C:/Meus%20Sites/Pj2/www.creative-tim.com/assets/bootstrap/glyphicons-halflings-regular-af674dc7931456d66fcdcb0ad81eaedb.ttf	(from https://www.creative-tim.com/assets/application-02a41c4b72fd29e302ffaa9e6ac3144b.css)
03:15:18	108738/108738	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2008%20Nov%202017%2019:55:46%20GMT	https://www.creative-tim.com/assets/bootstrap/glyphicons-halflings-regular-593900095f6b4fa0bc3471bad48230d9.svg	C:/Meus%20Sites/Pj2/www.creative-tim.com/assets/bootstrap/glyphicons-halflings-regular-593900095f6b4fa0bc3471bad48230d9.svg	(from https://www.creative-tim.com/assets/application-02a41c4b72fd29e302ffaa9e6ac3144b.css)
03:15:19	6207/6207	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Nov%202017%2006:15:16%20GMT	https://www.creative-tim.com/assets/map.png	C:/Meus%20Sites/Pj2/www.creative-tim.com/assets/map.png	(from https://www.creative-tim.com/assets/application-02a41c4b72fd29e302ffaa9e6ac3144b.css)
03:15:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Nov%202017%2006:15:18%20GMT	http://cssauthor.com/wp-content/uploads/2013/02/Photography-Portfolio-Website-Template-Design-PSD-from-CSS-Author1.png	C:/Meus%20Sites/Pj2/cssauthor.com/wp-content/uploads/2013/02/Photography-Portfolio-Website-Template-Design-PSD-from-CSS-Author1.c6.delayed	(from https://www.creative-tim.com/assets/application-02a41c4b72fd29e302ffaa9e6ac3144b.css)
03:15:21	62264/62264	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Nov%202017%2019:55:46%20GMT	https://www.creative-tim.com/media-logos-new2-black-friday.jpg	C:/Meus%20Sites/Pj2/www.creative-tim.com/media-logos-new2-black-friday.jpg	(from https://www.creative-tim.com/assets/application-02a41c4b72fd29e302ffaa9e6ac3144b.css)
03:15:22	511790/511790	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Feb%202013%2008:47:29%20GMT	https://cssauthor.com/wp-content/uploads/2013/02/Photography-Portfolio-Website-Template-Design-PSD-from-CSS-Author1.png	C:/Meus%20Sites/Pj2/cssauthor.com/wp-content/uploads/2013/02/Photography-Portfolio-Website-Template-Design-PSD-from-CSS-Author1.png	(from https://www.creative-tim.com/assets/application-02a41c4b72fd29e302ffaa9e6ac3144b.css)
03:15:24	77179/77179	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Nov%202017%2019:55:46%20GMT	https://www.creative-tim.com/media-logos-new3.jpg	C:/Meus%20Sites/Pj2/www.creative-tim.com/media-logos-new3.jpg	(from https://www.creative-tim.com/assets/application-02a41c4b72fd29e302ffaa9e6ac3144b.css)
03:15:24	197768/197768	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2008%20Nov%202017%2019:55:46%20GMT	https://www.creative-tim.com/assets/fonts/ios7-style-font-icons-0dd87c3d3918deeb4b1bb47749485a6c.eot	C:/Meus%20Sites/Pj2/www.creative-tim.com/assets/fonts/ios7-style-font-icons-0dd87c3d3918deeb4b1bb47749485a6c.eot	(from https://www.creative-tim.com/assets/application-02a41c4b72fd29e302ffaa9e6ac3144b.css)
03:15:25	197768/197768	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2008%20Nov%202017%2019:55:46%20GMT	https://www.creative-tim.com/assets/fonts/ios7-style-font-icons-0dd87c3d3918deeb4b1bb47749485a6c.eot?	C:/Meus%20Sites/Pj2/www.creative-tim.com/assets/fonts/ios7-style-font-icons-0dd87c3d3918deeb4b1bb47749485a6cd41d.eot	(from https://www.creative-tim.com/assets/application-02a41c4b72fd29e302ffaa9e6ac3144b.css)
03:15:25	641034/641034	---M--	200	added ('OK')	image/png	etag:%22e01ac0f2118abaeb9e475a67fe59d254%22	https://s3.amazonaws.com/creativetim_bucket/map2.png	C:/Meus%20Sites/Pj2/s3.amazonaws.com/creativetim_bucket/map2.png	(from https://www.creative-tim.com/assets/application-02a41c4b72fd29e302ffaa9e6ac3144b.css)
03:15:25	197548/197548	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2008%20Nov%202017%2019:55:46%20GMT	https://www.creative-tim.com/assets/fonts/ios7-style-font-icons-22de609b714050cb49679bc4054365e6.ttf	C:/Meus%20Sites/Pj2/www.creative-tim.com/assets/fonts/ios7-style-font-icons-22de609b714050cb49679bc4054365e6.ttf	(from https://www.creative-tim.com/assets/application-02a41c4b72fd29e302ffaa9e6ac3144b.css)
03:15:26	197624/197624	---MCZ	200	added ('OK')	application/font-woff	date:Wed,%2008%20Nov%202017%2019:55:46%20GMT	https://www.creative-tim.com/assets/fonts/ios7-style-font-icons-0299d25fe267d914073424977f56c52f.woff	C:/Meus%20Sites/Pj2/www.creative-tim.com/assets/fonts/ios7-style-font-icons-0299d25fe267d914073424977f56c52f.woff	(from https://www.creative-tim.com/assets/application-02a41c4b72fd29e302ffaa9e6ac3144b.css)
03:15:26	566036/566036	---M--	200	added ('OK')	image/png	etag:%22028bfe0c573894e818d3b60e275f08e3%22	https://s3.amazonaws.com/creativetim_bucket/milky_blur.png	C:/Meus%20Sites/Pj2/s3.amazonaws.com/creativetim_bucket/milky_blur.png	(from https://www.creative-tim.com/assets/application-02a41c4b72fd29e302ffaa9e6ac3144b.css)
03:15:26	756/756	---M--	200	added ('OK')	image/png	etag:%22d27fbc90c2e644dfdc9765640dc713b9%22	https://s3.amazonaws.com/creativetim_bucket/tim_static_images/mask.png	C:/Meus%20Sites/Pj2/s3.amazonaws.com/creativetim_bucket/tim_static_images/mask.png	(from https://www.creative-tim.com/assets/application-02a41c4b72fd29e302ffaa9e6ac3144b.css)
03:15:28	45845/45845	---M--	200	added ('OK')	image/jpeg	etag:%22a5de221e1a86647a22f7706b0fb09baf%22	https://s3.amazonaws.com/creativetim_bucket/dashboard_static_images/sidebar.jpg	C:/Meus%20Sites/Pj2/s3.amazonaws.com/creativetim_bucket/dashboard_static_images/sidebar.jpg	(from https://www.creative-tim.com/assets/application-02a41c4b72fd29e302ffaa9e6ac3144b.css)
03:15:28	106/106	---MC-	302	error ('Found')	text/html	date:Wed,%2015%20Nov%202017%2006:15:25%20GMT	https://www.creative-tim.com/social/github?destination=dashboard&subscribed=1&url=https%253A%252F%252Fwww.creative-tim.com%252Fsearch%253Fq%253D%257B%257D	C:/Meus%20Sites/Pj2/www.creative-tim.com/social/github68fd	(from https://www.creative-tim.com/search?q={})
03:15:29	257/257	---MC-	302	error ('Found')	text/html	date:Wed,%2015%20Nov%202017%2006:15:26%20GMT	https://www.creative-tim.com/auth/github	C:/Meus%20Sites/Pj2/www.creative-tim.com/auth/github	(from https://www.creative-tim.com/search?q={})
03:15:29	113/113	---MC-	302	error ('Found')	text/html	date:Wed,%2015%20Nov%202017%2006:15:26%20GMT	https://www.creative-tim.com/social/google_oauth2?destination=dashboard&subscribed=1&url=https%253A%252F%252Fwww.creative-tim.com%252Fsearch%253Fq%253D%257B%257D	C:/Meus%20Sites/Pj2/www.creative-tim.com/social/google_oauth268fd	(from https://www.creative-tim.com/search?q={})
03:15:30	305/305	---MC-	302	error ('Found')	text/html	date:Wed,%2015%20Nov%202017%2006:15:27%20GMT	https://www.creative-tim.com/auth/google_oauth2	C:/Meus%20Sites/Pj2/www.creative-tim.com/auth/google_oauth2	(from https://www.creative-tim.com/search?q={})
03:15:30	108/108	---MC-	302	error ('Found')	text/html	date:Wed,%2015%20Nov%202017%2006:15:28%20GMT	https://www.creative-tim.com/social/facebook?destination=dashboard&subscribed=1&url=https%253A%252F%252Fwww.creative-tim.com%252Fsearch%253Fq%253D%257B%257D	C:/Meus%20Sites/Pj2/www.creative-tim.com/social/facebook68fd	(from https://www.creative-tim.com/search?q={})
03:15:31	249/249	---MC-	302	error ('Found')	text/html	date:Wed,%2015%20Nov%202017%2006:15:28%20GMT	https://www.creative-tim.com/auth/facebook	C:/Meus%20Sites/Pj2/www.creative-tim.com/auth/facebook	(from https://www.creative-tim.com/search?q={})
